"","x"
"5773","IFT88"
"5774","EEF1AKMT1"
"5775","IL17D"
"5776","XPO4"
"5777","LATS2"
"5778","LINC00367"
"5779","SAP18"
"5780","MRPL57"
"5781","SKA3"
"5782","GRK6P1"
"5783","LINC00539"
"5784","ZDHHC20"
"5785","LINC01046"
"5786","MIPEPP3"
"5787","MICU2"
"5788","FGF9"
"5789","LINC00424"
"5790","LINC00540"
"5791","LINC00463"
"5792","MTMR6"
"5793","LINC01053"
"5794","NUP58"
"5795","ATP8A2"
"5796","SHISA2"
"5797","RNF6"
"5798","CDK8"
"5799","GPR12"
"5800","WASF3"
"5801","USP12"
"5802","USP12-AS1"
"5803","LINC00412"
"5804","RPL21P28"
"5805","SNORD102"
"5806","RPL21"
"5807","USP12-AS2"
"5808","SNORA27"
"5809","RASL11A"
"5810","GTF3A"
"5811","MTIF3"
"5812","GSX1"
"5813","POLR1D"
"5814","CDX2"
"5815","LNX2"
"5816","LINC00543"
"5817","PDX1-AS1"
"5818","URAD"
"5819","ATP5EP2"
"5820","PDX1"
"5821","PAN3"
"5822","PAN3-AS1"
"5823","FLT3"
"5824","FLT1"
"5825","POMP"
"5826","SLC46A3"
"5827","MTUS2"
"5828","SLC7A1"
"5829","MTUS2-AS1"
"5830","LOC102723345"
"5831","UBL3"
"5832","LINC00297"
"5833","LINC00572"
"5834","LINC00544"
"5835","LINC00384"
"5836","KATNAL1"
"5837","LINC00365"
"5838","LINC00426"
"5839","HMGB1"
"5840","LINC01058"
"5841","LINC00398"
"5842","ALOX5AP"
"5843","USPL1"
"5844","MEDAG"
"5845","TEX26"
"5846","LINC00545"
"5847","TEX26-AS1"
"5848","B3GLCT"
"5849","HSPH1"
"5850","RXFP2"
"5851","EEF1DP3"
"5852","FRY-AS1"
"5853","FRY"
"5854","ZAR1L"
"5855","BRCA2"
"5856","N4BP2L1"
"5857","N4BP2L2"
"5858","N4BP2L2-IT2"
"5859","MINOS1P1"
"5860","PDS5B"
"5861","LINC00423"
"5862","KL"
"5863","STARD13"
"5864","STARD13-AS"
"5865","RFC3"
"5866","LINC00457"
"5867","NBEA"
"5868","MAB21L1"
"5869","LINC00445"
"5870","DCLK1"
"5871","SOHLH2"
"5872","CCDC169"
"5873","CCDC169-SOHLH2"
"5874","CCNA1"
"5875","SPG20"
"5876","SPG20-AS1"
"5877","SERTM1"
"5878","ALG5"
"5879","EXOSC8"
"5880","SMAD9"
"5881","SUPT20H"
"5882","RFXAP"
"5883","LHFP"
"5884","MIR4305"
"5885","COG6"
"5886","LINC00332"
"5887","LINC00548"
"5888","LINC00598"
"5889","FOXO1"
"5890","TPTE2P5"
"5891","SLC25A15"
"5892","MIR320D1"
"5893","MRPS31"
"5894","MIR621"
"5895","ELF1"
"5896","SUGT1P3"
"5897","MIR3168"
"5898","WBP4"
"5899","LOC101929140"
"5900","KBTBD6"
"5901","FSCB"
"5902","LOC105370473"
"5903","OTX2-AS1"
"5904","SLC35F4"
"5905","C14orf37"
"5906","PSMA3"
"5907","ACTR10"
"5908","TOMM20L"
"5909","PSMA3-AS1"
"5910","ARID4A"
"5911","TIMM9"
"5912","KIAA0586"
"5913","DACT1"
"5914","LINC01500"
"5915","DAAM1"
"5916","L3HYPDH"
"5917","GPR135"
"5918","JKAMP"
"5919","CCDC175"
"5920","RTN1"
"5921","MIR5586"
"5922","LRRC9"
"5923","DHRS7"
"5924","PCNX4"
"5925","C14orf39"
"5926","SIX6"
"5927","PPM1A"
"5928","SALRNA1"
"5929","SIX1"
"5930","SIX4"
"5931","MNAT1"
"5932","TRMT5"
"5933","SLC38A6"
"5934","PRKCH"
"5935","TMEM30B"
"5936","FLJ22447"
"5937","LOC101927780"
"5938","HIF1A-AS2"
"5939","SNAPC1"
"5940","HIF1A"
"5941","LOC105370526"
"5942","HIF1A-AS1"
"5943","SYT16"
"5944","LINC00644"
"5945","LINC00643"
"5946","BMS1P18"
"5947","OR4K5"
"5948","TMEM55B"
"5949","OR4K13"
"5950","OR4K15"
"5951","PARP2"
"5952","DUXAP10"
"5953","RPPH1"
"5954","OR11H4"
"5955","OR4Q3"
"5956","OR4L1"
"5957","APEX1"
"5958","TEP1"
"5959","TTC5"
"5960","OR4K14"
"5961","OR11G2"
"5962","BMS1P22"
"5963","OSGEP"
"5964","PNP"
"5965","CCNB1IP1"
"5966","OR11H6"
"5967","OR4K2"
"5968","OR4M1"
"5969","OR11H2"
"5970","KLHL33"
"5971","OR4K1"
"5972","OR4N2"
"5973","OR4N5"
"5974","LINC01296"
"5975","LOC100508046"
"5976","POTEM"
"5977","OR4K17"
"5978","SNORD126"
"5979","BMS1P17"
"5980","RNASE9"
"5981","RNASE12"
"5982","RNASE10"
"5983","OR6S1"
"5984","RNASE11"
"5985","LOC254028"
"5986","EDDM3A"
"5987","ANG"
"5988","RNASE4"
"5989","EDDM3B"
"5990","RNASE1"
"5991","RNASE6"
"5992","RNASE3"
"5993","ECRP"
"5994","RNASE2"
"5995","ZNF219"
"5996","RNASE7"
"5997","RNASE13"
"5998","MIR6717"
"5999","ARHGEF40"
"6000","RNASE8"
"6001","SLC39A2"
"6002","METTL17"
"6003","LOC101929718"
"6004","TPPP2"
"6005","NDRG2"
"6006","TMEM253"
"6007","OR5AU1"
"6008","HNRNPC"
"6009","LINC00641"
"6010","RAB2B"
"6011","SNORD8"
"6012","SNORD9"
"6013","SUPT16H"
"6014","CHD8"
"6015","RPGRIP1"
"6016","OR4E2"
"6017","OR10G2"
"6018","METTL3"
"6019","TOX4"
"6020","SALL2"
"6021","OR10G3"
"6022","OR4E1"
"6023","DAD1"
"6024","ABHD4"
"6025","SLC7A7"
"6026","OXA1L"
"6027","MMP14"
"6028","REM2"
"6029","MRPL52"
"6030","LOC101926933"
"6031","PRMT5"
"6032","HAUS4"
"6033","RBM23"
"6034","LRP10"
"6035","PRMT5-AS1"
"6036","PSMB5"
"6037","AJUBA"
"6038","MIR4707"
"6039","PSMB11"
"6040","C14orf93"
"6041","ACIN1"
"6042","CDH24"
"6043","C14orf119"
"6044","CEBPE"
"6045","SLC7A8"
"6046","RNF212B"
"6047","BCL2L2"
"6048","PPP1R3E"
"6049","EFS"
"6050","PABPN1"
"6051","HOMEZ"
"6052","BCL2L2-PABPN1"
"6053","SLC22A17"
"6054","CMTM5"
"6055","MIR208A"
"6056","IL25"
"6057","MYH6"
"6058","THTPA"
"6059","MYH7"
"6060","ZFHX2"
"6061","AP1G2"
"6062","NGDN"
"6063","MIR208B"
"6064","MHRT"
"6065","JPH4"
"6066","LOC102724814"
"6067","DHRS2"
"6068","DHRS4"
"6069","DHRS4L2"
"6070","DHRS4-AS1"
"6071","GMPR2"
"6072","PCK2"
"6073","PSME2"
"6074","CARMIL3"
"6075","TSSK4"
"6076","PSME1"
"6077","TGM1"
"6078","MIR7703"
"6079","TINF2"
"6080","DHRS4L1"
"6081","NRL"
"6082","DCAF11"
"6083","FITM1"
"6084","NEDD8-MDP1"
"6085","REC8"
"6086","IRF9"
"6087","NEDD8"
"6088","CHMP4A"
"6089","CPNE6"
"6090","EMC9"
"6091","IPO4"
"6092","RNF31"
"6093","MDP1"
"6094","TM9SF1"
"6095","RABGGTA"
"6096","DHRS1"
"6097","CIDEB"
"6098","LTB4R2"
"6099","NOP9"
"6100","ADCY4"
"6101","LTB4R"
"6102","RIPK3"
"6103","SDR39U1"
"6104","NYNRIN"
"6105","NFATC4"
"6106","CBLN3"
"6107","KHNYN"
"6108","LOC101927045"
"6109","GZMH"
"6110","CMA1"
"6111","CTSG"
"6112","GZMB"
"6113","STXBP6"
"6114","NOVA1"
"6115","LOC101927062"
"6116","MIR4307HG"
"6117","MIR4307"
"6118","LOC102724890"
"6119","LINC00645"
"6120","MIR3171"
"6121","FOXG1-AS1"
"6122","LINC01551"
"6123","FOXG1"
"6124","LOC105370424"
"6125","PRKD1"
"6126","AKAP6"
"6127","NPAS3"
"6128","SNORA89"
"6129","EGLN3"
"6130","SPTSSA"
"6131","EAPP"
"6132","SNX6"
"6133","CFL2"
"6134","IGBP1P1"
"6135","BAZ1A"
"6136","SRP54"
"6137","PPP2R3C"
"6138","LOC101927178"
"6139","FAM177A1"
"6140","KIAA0391"
"6141","PSMA6"
"6142","NFKBIA"
"6143","INSM2"
"6144","RALGAPA1P1"
"6145","RALGAPA1"
"6146","SNORA101B"
"6147","BRMS1L"
"6148","LINC00609"
"6149","PTCSC3"
"6150","MBIP"
"6151","SFTA3"
"6152","NKX2-1"
"6153","NKX2-8"
"6154","NKX2-1-AS1"
"6155","SLC25A21"
"6156","PAX9"
"6157","MIR4503"
"6158","MIPOL1"
"6159","SLC25A21-AS1"
"6160","TTC6"
"6161","FOXA1"
"6162","SSTR1"
"6163","CLEC14A"
"6164","LINC00639"
"6165","LOC105370457"
"6166","STRC"
"6167","PPIP5K1"
"6168","CKMT1A"
"6169","CATSPER2"
"6170","CKMT1B"
"6171","SERINC4"
"6172","SERF2-C15ORF63"
"6173","MFAP1"
"6174","CATSPER2P1"
"6175","SERF2"
"6176","HYPK"
"6177","ELL3"
"6178","PDIA3"
"6179","WDR76"
"6180","MIR1282"
"6181","PIN4P1"
"6182","FRMD5"
"6183","CASC4"
"6184","CTDSPL2"
"6185","EIF3J"
"6186","EIF3J-AS1"
"6187","SPG11"
"6188","PATL2"
"6189","TRIM69"
"6190","LOC100419583"
"6191","B2M"
"6192","SORD"
"6193","TERB2"
"6194","DUOXA1"
"6195","DUOXA2"
"6196","SHF"
"6197","DUOX2"
"6198","DUOX1"
"6199","SLC28A2"
"6200","LOC101928414"
"6201","C15orf48"
"6202","SPATA5L1"
"6203","HMGN2P46"
"6204","MIR147B"
"6205","SLC30A4"
"6206","GATM"
"6207","BLOC1S6"
"6208","SQRDL"
"6209","LOC105370802"
"6210","SEMA6D"
"6211","GOLGA6L6"
"6212","CHEK2P2"
"6213","HERC2P3"
"6214","GOLGA8CP"
"6215","ATP10A"
"6216","MIR4715"
"6217","GABRB3"
"6218","HERC2"
"6219","OCA2"
"6220","APBA2"
"6221","MIR211"
"6222","FAN1"
"6223","MTMR10"
"6224","TRPM1"
"6225","KLF13"
"6226","LOC102725022"
"6227","OTUD7A"
"6228","LOC283710"
"6229","CSNK1A1P1"
"6230","MEIS2"
"6231","MIR8063"
"6232","LOC145845"
"6233","C15orf41"
"6234","GPR176"
"6235","SRP14"
"6236","EIF2AK4"
"6237","SRP14-AS1"
"6238","BUB1B"
"6239","BMF"
"6240","C15orf56"
"6241","PLCB2"
"6242","DISP2"
"6243","PAK6"
"6244","INAFM2"
"6245","PHGR1"
"6246","ANKRD63"
"6247","BUB1B-PAK6"
"6248","C15orf52"
"6249","BAHD1"
"6250","IVD"
"6251","CHST14"
"6252","KNSTRN"
"6253","STARD9"
"6254","TP53BP1"
"6255","CEP152"
"6256","SHC4"
"6257","EID1"
"6258","SECISBP2L"
"6259","FGF7"
"6260","NDUFAF4P1"
"6261","COPS2"
"6262","MIR4716"
"6263","GALK2"
"6264","FAM227B"
"6265","DTWD1"
"6266","ATP8B4"
"6267","HDC"
"6268","SLC27A2"
"6269","GABPB1"
"6270","GABPB1-AS1"
"6271","FLJ10038"
"6272","MIR4712"
"6273","USP8"
"6274","SPPL2A"
"6275","USP50"
"6276","TRPM7"
"6277","MIR5701-1"
"6278","LOC102724760"
"6279","MIR3118-3"
"6280","LINC01193"
"6281","OR4N3P"
"6282","MIR3118-2"
"6283","NBEAP1"
"6284","POTEB3"
"6285","NF1P2"
"6286","IGHV1OR15-3"
"6287","LOC727924"
"6288","POTEB2"
"6289","LOC646214"
"6290","POTEB"
"6291","LOC101927079"
"6292","IGHV1OR15-1"
"6293","OR4M2"
"6294","MIR5701-3"
"6295","CXADRP2"
"6296","MIR3118-4"
"6297","LOC642131"
"6298","MIR5701-2"
"6299","OR4N4"
"6300","GOLGA6L22"
"6301","NIPA2"
"6302","GOLGA8DP"
"6303","MIR4509-3"
"6304","MIR4509-1"
"6305","MIR4509-2"
"6306","MIR1268A"
"6307","TUBGCP5"
"6308","CYFIP1"
"6309","GOLGA6L1"
"6310","REREP3"
"6311","NIPA1"
"6312","LOC283683"
"6313","SNORD115-5"
"6314","SNORD115-3"
"6315","SNORD115-2"
"6316","SNORD115-12"
"6317","SNORD115-4"
"6318","PWAR1"
"6319","SNORD115-1"
"6320","SNORD115-9"
"6321","SNORD115-10"
"6322","SNORD115-30"
"6323","SNORD115-21"
"6324","SNORD115-41"
"6325","SNORD115-16"
"6326","SNORD115-11"
"6327","SNORD109A"
"6328","SNORD115-26"
"6329","SNORD115-24"
"6330","PWAR4"
"6331","SNORD115-23"
"6332","SNORD115-18"
"6333","SNORD115-45"
"6334","SNORD115-33"
"6335","SNORD115-8"
"6336","SNORD115-27"
"6337","SNORD115-47"
"6338","SNORD115-42"
"6339","SNORD115-19"
"6340","SNORD115-32"
"6341","SNORD115-36"
"6342","SNORD115-37"
"6343","SNORD115-28"
"6344","SNORD115-38"
"6345","SNORD115-48"
"6346","SNORD115-46"
"6347","SNORD115-35"
"6348","SNORD115-22"
"6349","SNORD115-13"
"6350","SNORD115-44"
"6351","SNORD115-29"
"6352","SNORD115-34"
"6353","SNORD115-40"
"6354","SNORD115-39"
"6355","SNORD115-20"
"6356","SNORD115-17"
"6357","SNORD115-31"
"6358","SNORD109B"
"6359","SNORD115-15"
"6360","SNORD115-25"
"6361","SNORD115-14"
"6362","SNORD115-43"
"6363","SNORD115-6"
"6364","SNORD115-7"
"6365","FMN1"
"6366","DPH6"
"6367","CBLN1"
"6368","C16orf78"
"6369","PAPD5"
"6370","MIR6771"
"6371","BRD7"
"6372","ADCY7"
"6373","NKD1"
"6374","LOC100996345"
"6375","DRC7"
"6376","KATNB1"
"6377","KIFC3"
"6378","ADGRG1"
"6379","ADGRG3"
"6380","MIR6772"
"6381","CMTR2"
"6382","ZNF23"
"6383","CALB2"
"6384","TAT-AS1"
"6385","TAT"
"6386","LOC105371335"
"6387","CHST4"
"6388","ZNF19"
"6389","MARVELD3"
"6390","SNORA70D"
"6391","PHLPP2"
"6392","ATXN1L"
"6393","ZNF821"
"6394","AP1G1"
"6395","DHODH"
"6396","PKD1L3"
"6397","IST1"
"6398","HPR"
"6399","HP"
"6400","DHX38"
"6401","PMFBP1"
"6402","TXNL4B"
"6403","LINC01572"
"6404","ZFHX3"
"6405","HCCAT5"
"6406","C16orf47"
"6407","LINC01568"
"6408","LOC101928035"
"6409","PSMD7"
"6410","NPIPB15"
"6411","GLG1"
"6412","LOC283922"
"6413","CLEC18B"
"6414","LOC105376772"
"6415","FA2H"
"6416","MLKL"
"6417","RFWD3"
"6418","ZFP1"
"6419","BCAR1"
"6420","CTRB2"
"6421","LDHD"
"6422","ZNRF1"
"6423","LOC100506281"
"6424","WDR59"
"6425","CTRB1"
"6426","CHST5"
"6427","TMEM231"
"6428","CHST6"
"6429","CFDP1"
"6430","TMEM170A"
"6431","KARS"
"6432","ADAT1"
"6433","TERF2IP"
"6434","GABARAPL2"
"6435","CNTNAP4"
"6436","LOC101928203"
"6437","MIR4719"
"6438","MON1B"
"6439","SYCE1L"
"6440","ADAMTS18"
"6441","NUDT7"
"6442","VAT1L"
"6443","CLEC3A"
"6444","WWOX"
"6445","MAF"
"6446","MAFTRR"
"6447","LINC01229"
"6448","LOC102724084"
"6449","LINC01227"
"6450","DYNLRB2"
"6451","PRCAT47"
"6452","CDYL2"
"6453","CMC2"
"6454","CENPN"
"6455","GCSH"
"6456","PKD1L2"
"6457","C16orf46"
"6458","ATMIN"
"6459","BCO1"
"6460","GAN"
"6461","MIR7854"
"6462","LOC100129617"
"6463","CMIP"
"6464","MIR4720"
"6465","MIR6504"
"6466","PLCG2"
"6467","HSD17B2"
"6468","SDR42E1"
"6469","MPHOSPH6"
"6470","CDH13"
"6471","MIR8058"
"6472","LOC101928446"
"6473","LOC101928417"
"6474","MIR3182"
"6475","LOC102724163"
"6476","HSBP1"
"6477","MLYCD"
"6478","OSGIN1"
"6479","SLC38A8"
"6480","NECAB2"
"6481","HSDL1"
"6482","DNAAF1"
"6483","TAF1C"
"6484","ATP2C2"
"6485","ADAD2"
"6486","KCNG4"
"6487","MBTPS1"
"6488","WFDC1"
"6489","TLDC1"
"6490","KLHL36"
"6491","COTL1"
"6492","USP10"
"6493","CRISPLD2"
"6494","FAM92B"
"6495","KIAA0513"
"6496","ZDHHC7"
"6497","LINC00311"
"6498","MIR5093"
"6499","LOC400548"
"6500","FOXF1"
"6501","LINC00917"
"6502","C16orf74"
"6503","FOXC2"
"6504","GINS2"
"6505","EMC8"
"6506","LOC101928557"
"6507","IRF8"
"6508","FENDRR"
"6509","MIR1910"
"6510","GSE1"
"6511","LOC146513"
"6512","MIR6774"
"6513","FOXC2-AS1"
"6514","LINC01082"
"6515","MTHFSD"
"6516","COX4I1"
"6517","FOXL1"
"6518","FLJ30679"
"6519","LINC01081"
"6520","LOC101928614"
"6521","LOC102724344"
"6522","LOC440390"
"6523","MAP1LC3B"
"6524","LOC101928880"
"6525","JPH3"
"6526","LOC101928708"
"6527","KLHDC4"
"6528","LOC400553"
"6529","LOC101928682"
"6530","LOC101928737"
"6531","LOC102724467"
"6532","ZCCHC14"
"6533","C16orf95"
"6534","CA5A"
"6535","BANP"
"6536","MIR6775"
"6537","FBXO31"
"6538","LOC101928659"
"6539","SLC7A5"
"6540","ZC3H18"
"6541","IL17C"
"6542","ZNF469"
"6543","MIR5189"
"6544","ZFPM1"
"6545","LOC339059"
"6546","PIEZO1"
"6547","TRAPPC2L"
"6548","GALNS"
"6549","APRT"
"6550","CDT1"
"6551","LOC100289580"
"6552","LOC101927793"
"6553","RNF166"
"6554","CYBA"
"6555","MIR4722"
"6556","PABPN1L"
"6557","CBFA2T3"
"6558","MVD"
"6559","CTU2"
"6560","SNAI3"
"6561","SNAI3-AS1"
"6562","LOC100129697"
"6563","ACSF3"
"6564","SPG7"
"6565","LOC105371414"
"6566","LOC400558"
"6567","LOC101927817"
"6568","LINC00304"
"6569","ZNF778"
"6570","SLC22A31"
"6571","LOC100287036"
"6572","ANKRD11"
"6573","CDH15"
"6574","CHMP1A"
"6575","FANCA"
"6576","TUBB3"
"6577","TCF25"
"6578","SPIRE2"
"6579","MC1R"
"6580","VPS9D1-AS1"
"6581","CDK10"
"6582","ZNF276"
"6583","SNORD68"
"6584","VPS9D1"
"6585","CPNE7"
"6586","RPL13"
"6587","SPATA33"
"6588","DPEP1"
"6589","SPATA2L"
"6590","METRN"
"6591","WFIKKN1"
"6592","FAM173A"
"6593","MSLN"
"6594","HAGHL"
"6595","RHOT2"
"6596","NARFL"
"6597","METTL26"
"6598","PRR25"
"6599","STUB1"
"6600","FBXL16"
"6601","WDR24"
"6602","MIR662"
"6603","RHBDL1"
"6604","RPUSD1"
"6605","LOC105371038"
"6606","LOC105371184"
"6607","CHTF18"
"6608","JMJD8"
"6609","GNG13"
"6610","MCRIP2"
"6611","CCDC78"
"6612","RAB40C"
"6613","WDR90"
"6614","SOX8"
"6615","LMF1-AS1"
"6616","LMF1"
"6617","SSTR5"
"6618","C1QTNF8"
"6619","SSTR5-AS1"
"6620","CACNA1H"
"6621","TPSG1"
"6622","TPSAB1"
"6623","TPSB2"
"6624","TPSD1"
"6625","TSR3"
"6626","CLCN7"
"6627","TMEM204"
"6628","GNPTG"
"6629","BAIAP3"
"6630","UBE2I"
"6631","TELO2"
"6632","UNKL"
"6633","IFT140"
"6634","C16orf91"
"6635","CCDC154"
"6636","PTX4"
"6637","MSRB1"
"6638","NME3"
"6639","RPL3L"
"6640","MRPS34"
"6641","SNHG9"
"6642","GFER"
"6643","MIR3177"
"6644","NTHL1"
"6645","MIR6511B2"
"6646","EME2"
"6647","MIR1225"
"6648","MIR6511B1"
"6649","NOXO1"
"6650","HAGH"
"6651","NPW"
"6652","RPS2"
"6653","SNORA78"
"6654","LOC105371046"
"6655","NDUFB10"
"6656","CRAMP1"
"6657","TBL3"
"6658","RNF151"
"6659","HN1L"
"6660","SNORA64"
"6661","MAPK8IP3"
"6662","IGFALS"
"6663","HS3ST6"
"6664","LOC105371049"
"6665","SLC9A3R2"
"6666","MEIOB"
"6667","LINC00254"
"6668","SYNGR3"
"6669","TSC2"
"6670","PKD1"
"6671","NUBP2"
"6672","SNORA10"
"6673","FAHD1"
"6674","SPSB3"
"6675","ZNF598"
"6676","MIR6126"
"6677","CLUAP1"
"6678","OR2C1"
"6679","OR1F2P"
"6680","MTRNR2L4"
"6681","ZNF263"
"6682","OR1F1"
"6683","ZNF174"
"6684","MEFV"
"6685","LINC00921"
"6686","TIGD7"
"6687","ZSCAN32"
"6688","NLRC3"
"6689","ZNF75A"
"6690","ZNF200"
"6691","NAA60"
"6692","ZNF597"
"6693","SLX4"
"6694","C16orf90"
"6695","LOC102724927"
"6696","DNASE1"
"6697","ADCY9"
"6698","CREBBP"
"6699","TRAP1"
"6700","RBFOX1"
"6701","TMEM114"
"6702","METTL22"
"6703","ABAT"
"6704","CARHSP1"
"6705","PMM2"
"6706","USP7"
"6707","TMEM186"
"6708","C16orf72"
"6709","LOC101927009"
"6710","LINC01177"
"6711","LINC01195"
"6712","GRIN2A"
"6713","ERCC4"
"6714","LOC101927348"
"6715","LOC101927311"
"6716","MIR193BHG"
"6717","LOC105447648"
"6718","MIR193B"
"6719","MIR365A"
"6720","MKL2"
"6721","PARN"
"6722","BFAR"
"6723","PLA2G10"
"6724","XYLT1"
"6725","LOC102723692"
"6726","PRKCB"
"6727","FUS"
"6728","TRIM72"
"6729","PYCARD-AS1"
"6730","PYCARD"
"6731","PYDC1"
"6732","ITGAM"
"6733","COX6A2"
"6734","SLC5A2"
"6735","ZNF843"
"6736","ITGAX"
"6737","C16orf58"
"6738","ARMC5"
"6739","AHSP"
"6740","ITGAD"
"6741","TGFB1I1"
"6742","YBX3P1"
"6743","FRG2KP"
"6744","ZNF720"
"6745","CLUHP3"
"6746","ZNF267"
"6747","TP53TG3E"
"6748","TP53TG3"
"6749","HERC2P4"
"6750","LINC00273"
"6751","LOC102723753"
"6752","TP53TG3B"
"6753","LOC390705"
"6754","ENPP7P13"
"6755","SLC6A10P"
"6756","TP53TG3C"
"6757","TP53TG3D"
"6758","TP53TG3F"
"6759","UBE2MP1"
"6760","LINC01566"
"6761","TP53TG3HP"
"6762","FRG2DP"
"6763","FLJ26245"
"6764","C16orf87"
"6765","GPT2"
"6766","MYLK3"
"6767","DNAJA2"
"6768","ITFG1"
"6769","NETO2"
"6770","ITFG1-AS1"
"6771","PHKB"
"6772","LOC100507534"
"6773","LOC101927132"
"6774","ABCC12"
"6775","ABCC11"
"6776","MIR5095"
"6777","LONP2"
"6778","LOC100507577"
"6779","SIAH1"
"6780","SPAG9"
"6781","NME1"
"6782","LINC02071"
"6783","LINC02072"
"6784","NME2"
"6785","NME1-NME2"
"6786","UTP18"
"6787","MBTD1"
"6788","CA10"
"6789","C17orf112"
"6790","KIF2B"
"6791","COX11"
"6792","STXBP4"
"6793","TOM1L1"
"6794","HLF"
"6795","MMD"
"6796","PCTP"
"6797","TMEM100"
"6798","ANKFN1"
"6799","NOG"
"6800","C17orf67"
"6801","SCPEP1"
"6802","DGKE"
"6803","MTVR2"
"6804","RNF126P1"
"6805","COIL"
"6806","AKAP1"
"6807","TRIM25"
"6808","MIR3614"
"6809","MSI2"
"6810","LOC101927557"
"6811","LOC101927539"
"6812","CCDC182"
"6813","MRPS23"
"6814","CUEDC1"
"6815","VEZF1"
"6816","SRSF1"
"6817","LOC101927666"
"6818","DYNLL2"
"6819","OR4D1"
"6820","MSX2P1"
"6821","MKS1"
"6822","OR4D2"
"6823","EPX"
"6824","TSPOAP1-AS1"
"6825","MIR4736"
"6826","MIR142"
"6827","TSPOAP1"
"6828","MPO"
"6829","RNF43"
"6830","LPO"
"6831","SUPT4H1"
"6832","HSF5"
"6833","SEPT4-AS1"
"6834","MTMR4"
"6835","SEPT4"
"6836","TEX14"
"6837","C17orf47"
"6838","RAD51C"
"6839","PPM1E"
"6840","MIR454"
"6841","TRIM37"
"6842","SKA2"
"6843","SMG8"
"6844","GDPD1"
"6845","PRR11"
"6846","MIR301A"
"6847","MIR4729"
"6848","YPEL2"
"6849","LINC01476"
"6850","DHX40"
"6851","CLTC"
"6852","MIR21"
"6853","PTRH2"
"6854","VMP1"
"6855","TBC1D3P1-DHX40P1"
"6856","MIR4737"
"6857","TUBD1"
"6858","LOC101927755"
"6859","RNFT1"
"6860","HEATR6"
"6861","LOC105371849"
"6862","RPS6KB1"
"6863","WFDC21P"
"6864","CA4"
"6865","LOC653653"
"6866","USP32"
"6867","SCARNA20"
"6868","C17orf64"
"6869","APPBP2"
"6870","LINC01999"
"6871","PPM1D"
"6872","BCAS3"
"6873","TBX2-AS1"
"6874","C17orf82"
"6875","TBX2"
"6876","LOC101927855"
"6877","TBX4"
"6878","NACA2"
"6879","BRIP1"
"6880","MED13"
"6881","INTS2"
"6882","TBC1D3P2"
"6883","TLK2"
"6884","METTL2A"
"6885","EFCAB3"
"6886","MRC2"
"6887","MARCH10"
"6888","LOC101927877"
"6889","TANC2"
"6890","MIR633"
"6891","CYB561"
"6892","ACE"
"6893","DCAF7"
"6894","KCNH6"
"6895","PSMC5"
"6896","LIMD2"
"6897","CSH2"
"6898","TCAM1P"
"6899","TACO1"
"6900","CCDC47"
"6901","MAP3K3"
"6902","DDX42"
"6903","STRADA"
"6904","LOC729683"
"6905","SMARCD2"
"6906","FTSJ3"
"6907","GH2"
"6908","CSHL1"
"6909","CSH1"
"6910","CD79B"
"6911","GH1"
"6912","PRR29-AS1"
"6913","PRR29"
"6914","SCN4A"
"6915","ICAM2"
"6916","ERN1"
"6917","TEX2"
"6918","SNORA50C"
"6919","SNORD104"
"6920","SNHG25"
"6921","PECAM1"
"6922","DDX5"
"6923","MILR1"
"6924","MIR5047"
"6925","MIR3064"
"6926","POLG2"
"6927","SMURF2"
"6928","CEP95"
"6929","AMZ2P1"
"6930","RGS9"
"6931","LOC100507002"
"6932","PLEKHM1P1"
"6933","MIR4315-2"
"6934","LRRC37A3"
"6935","GNA13"
"6936","MIR4315-1"
"6937","MIR6080"
"6938","ARHGAP27P1"
"6939","ARHGAP27P1-BPTFP1-KPNA2P3"
"6940","CRAT40"
"6941","AXIN2"
"6942","CEP112"
"6943","APOH"
"6944","PRKCA-AS1"
"6945","PRKCA"
"6946","MIR634"
"6947","CACNG4"
"6948","CACNG5"
"6949","CACNG1"
"6950","HELZ"
"6951","LOC101928021"
"6952","MIR548D2"
"6953","MIR548AA2"
"6954","PITPNC1"
"6955","PSMD12"
"6956","SNORA38B"
"6957","NOL11"
"6958","BPTF"
"6959","C17orf58"
"6960","KPNA2"
"6961","LINC00674"
"6962","LOC440461"
"6963","AMZ2"
"6964","ARSG"
"6965","SLC16A6"
"6966","PRKAR1A"
"6967","MIR635"
"6968","WIPI1"
"6969","LINC01482"
"6970","FAM20A"
"6971","ABCA8"
"6972","ABCA10"
"6973","ABCA6"
"6974","ABCA5"
"6975","ABCA9-AS1"
"6976","MIR4524B"
"6977","PRO1804"
"6978","ABCA9"
"6979","MIR4524A"
"6980","MAP2K6"
"6981","LINC01483"
"6982","LINC01497"
"6983","LINC01028"
"6984","KCNJ16"
"6985","KCNJ2"
"6986","KCNJ2-AS1"
"6987","CASC17"
"6988","LINC02095"
"6989","LINC02097"
"6990","LOC102723517"
"6991","LINC01152"
"6992","SOX9-AS1"
"6993","LINC02003"
"6994","SOX9"
"6995","LINC00673"
"6996","LINC00511"
"6997","SLC39A11"
"6998","COG1"
"6999","FAM104A"
"7000","SSTR2"
"7001","BTBD17"
"7002","KIF19"
"7003","DNAI2"
"7004","GPR142"
"7005","GPRC5C"
"7006","CD300A"
"7007","C17orf77"
"7008","CD300E"
